id,sanction_id,ddo_code,vendor_id,amount,purpose_category,release_date,utilization_date,status
38197,SAN038197,DDO0265,491,632000,Subsidies,2022-11-11,2022-11-25,utilized
38198,SAN038198,DDO0265,491,2269000,Subsidies,2022-11-25,2022-12-19,utilized
38199,SAN038199,DDO0265,498,444000,Infrastructure,2022-04-11,2022-04-18,utilized
38200,SAN038200,DDO0265,495,971000,Operations,2022-08-14,2022-08-24,utilized
38201,SAN038201,DDO0265,491,2122000,Subsidies,2022-02-01,,paid
38202,SAN038202,DDO0265,495,216000,Construction,2022-09-07,2022-10-17,utilized
38203,SAN038203,DDO0265,498,3946000,Services,2022-11-17,2022-11-23,utilized
38204,SAN038204,DDO0265,495,1439000,Training,2022-12-14,2023-01-03,utilized
38205,SAN038205,DDO0265,498,466000,Operations,2022-05-05,2022-05-20,utilized
38206,SAN038206,DDO0265,495,3477000,Services,2022-10-31,2022-11-22,utilized
38207,SAN038207,DDO0265,491,179000,Procurement,2022-01-11,2022-02-16,utilized
38208,SAN038208,DDO0265,491,762000,Construction,2022-09-21,2022-10-16,utilized
38209,SAN038209,DDO0265,495,939000,Infrastructure,2022-06-02,2022-06-07,utilized
38210,SAN038210,DDO0265,498,254000,Training,2022-11-13,2022-12-02,utilized
38211,SAN038211,DDO0265,491,1471000,Subsidies,2022-08-12,2022-08-25,utilized
38212,SAN038212,DDO0265,491,566000,Training,2022-09-30,2022-10-19,utilized
38213,SAN038213,DDO0265,491,2278000,Equipment,2022-11-02,2022-11-20,utilized
38214,SAN038214,DDO0265,495,435000,Operations,2022-09-15,,paid
38215,SAN038215,DDO0265,495,1560000,Maintenance,2022-02-22,2022-03-03,utilized
38216,SAN038216,DDO0265,498,1165000,Training,2022-10-27,2022-11-02,utilized
38217,SAN038217,DDO0265,495,861000,Welfare,2022-12-13,2022-12-25,utilized
38218,SAN038218,DDO0265,491,416000,Subsidies,2022-02-21,2022-03-27,utilized
38219,SAN038219,DDO0265,495,534000,Equipment,2022-08-22,2022-09-29,utilized
38220,SAN038220,DDO0265,491,240000,Procurement,2022-12-16,2022-12-30,utilized
38221,SAN038221,DDO0265,495,644000,Welfare,2022-05-28,2022-06-11,utilized
38222,SAN038222,DDO0265,495,1395000,Training,2022-05-12,2022-06-16,utilized
38223,SAN038223,DDO0265,498,2231000,Training,2022-06-29,2022-07-12,utilized
38224,SAN038224,DDO0265,498,637000,Maintenance,2022-04-30,2022-06-07,utilized
38225,SAN038225,DDO0265,495,379000,Equipment,2022-12-18,,paid
38226,SAN038226,DDO0265,495,2482000,Training,2022-10-03,2022-10-19,utilized
38227,SAN038227,DDO0265,495,1968000,Subsidies,2022-12-10,2023-01-07,utilized
38228,SAN038228,DDO0265,495,397000,Welfare,2022-05-20,2022-06-04,utilized
38229,SAN038229,DDO0265,495,592000,Operations,2022-10-09,2022-11-17,utilized
38230,SAN038230,DDO0265,491,761000,Procurement,2022-05-10,2022-05-18,utilized
38231,SAN038231,DDO0265,498,442000,Equipment,2022-07-22,2022-08-06,utilized
38232,SAN038232,DDO0265,498,1338000,Training,2022-10-10,2022-10-27,utilized
38233,SAN038233,DDO0265,498,457000,Welfare,2022-10-08,2022-10-12,utilized
38234,SAN038234,DDO0265,495,1587000,Construction,2022-08-12,2022-08-20,utilized
38235,SAN038235,DDO0265,491,584000,Construction,2022-08-20,2022-08-28,utilized
38236,SAN038236,DDO0265,498,142000,Welfare,2022-12-22,,paid
38237,SAN038237,DDO0265,498,1909000,Infrastructure,2022-07-12,2022-08-18,utilized
38238,SAN038238,DDO0265,495,244000,Maintenance,2022-07-18,2022-07-24,utilized
38239,SAN038239,DDO0265,495,718000,Subsidies,2022-04-06,2022-05-13,utilized
38240,SAN038240,DDO0265,498,366000,Procurement,2022-05-10,2022-05-19,utilized
38241,SAN038241,DDO0265,491,1021000,Training,2022-12-04,2023-01-11,utilized
38242,SAN038242,DDO0265,498,2473000,Equipment,2022-11-10,2022-11-19,utilized
38243,SAN038243,DDO0265,491,1603000,Procurement,2022-12-22,2023-01-22,utilized
38244,SAN038244,DDO0265,495,391000,Construction,2022-12-17,2022-12-27,utilized
38245,SAN038245,DDO0265,498,4142000,Training,2022-12-24,2023-01-19,utilized
38246,SAN038246,DDO0265,491,1086000,Services,2022-08-04,2022-09-11,utilized
38247,SAN038247,DDO0265,491,1492000,Equipment,2022-07-26,2022-08-31,utilized
38248,SAN038248,DDO0265,491,124000,Maintenance,2022-05-31,2022-07-10,utilized
38249,SAN038249,DDO0265,495,3140000,Infrastructure,2022-11-29,2023-01-05,utilized
38250,SAN038250,DDO0265,498,1729000,Construction,2022-11-10,2022-12-15,utilized
38251,SAN038251,DDO0265,491,553000,Operations,2022-12-13,2023-01-20,utilized
38252,SAN038252,DDO0265,491,1357000,Subsidies,2022-07-26,2022-08-31,utilized
38253,SAN038253,DDO0265,498,296000,Construction,2022-11-28,2022-12-09,utilized
38254,SAN038254,DDO0265,498,1153000,Operations,2022-05-12,2022-05-20,utilized
38255,SAN038255,DDO0265,498,2273000,Services,2022-07-31,2022-08-29,utilized
38256,SAN038256,DDO0265,491,708000,Services,2023-12-16,2023-12-21,utilized
38257,SAN038257,DDO0265,495,977000,Construction,2023-12-15,2023-12-27,utilized
38258,SAN038258,DDO0265,498,826000,Infrastructure,2023-06-21,2023-06-29,utilized
38259,SAN038259,DDO0265,498,2377000,Procurement,2023-12-07,2024-01-06,utilized
38260,SAN038260,DDO0265,491,3703000,Welfare,2023-05-31,2023-06-17,utilized
38261,SAN038261,DDO0265,495,1306000,Equipment,2023-04-16,2023-05-12,utilized
38262,SAN038262,DDO0265,498,739000,Welfare,2023-09-10,2023-10-18,utilized
38263,SAN038263,DDO0265,498,1259000,Welfare,2023-12-01,2023-12-28,utilized
38264,SAN038264,DDO0265,495,530000,Construction,2023-11-06,2023-11-25,utilized
38265,SAN038265,DDO0265,491,842000,Operations,2023-08-25,2023-09-20,utilized
38266,SAN038266,DDO0265,495,1193000,Training,2023-06-21,2023-07-05,utilized
38267,SAN038267,DDO0265,498,780000,Equipment,2023-10-29,2023-12-02,utilized
38268,SAN038268,DDO0265,495,58000,Subsidies,2023-11-17,2023-12-15,utilized
38269,SAN038269,DDO0265,491,816000,Infrastructure,2023-04-28,2023-05-08,utilized
38270,SAN038270,DDO0265,491,2303000,Infrastructure,2023-10-23,2023-11-23,utilized
38271,SAN038271,DDO0265,498,1338000,Maintenance,2023-08-18,2023-09-18,utilized
38272,SAN038272,DDO0265,491,1043000,Maintenance,2023-03-29,2023-04-29,utilized
38273,SAN038273,DDO0265,498,2636000,Welfare,2023-09-19,2023-10-13,utilized
38274,SAN038274,DDO0265,495,1042000,Equipment,2023-11-16,2023-11-29,utilized
38275,SAN038275,DDO0265,491,1154000,Infrastructure,2023-09-05,2023-10-13,utilized
38276,SAN038276,DDO0265,498,535000,Subsidies,2023-08-21,2023-09-19,utilized
38277,SAN038277,DDO0265,498,376000,Infrastructure,2023-02-28,2023-03-08,utilized
38278,SAN038278,DDO0265,498,1494000,Training,2023-08-19,2023-09-24,utilized
38279,SAN038279,DDO0265,491,484000,Construction,2023-12-02,2023-12-23,utilized
38280,SAN038280,DDO0265,495,1250000,Training,2023-12-30,2024-01-24,utilized
38281,SAN038281,DDO0265,491,1938000,Infrastructure,2023-11-27,,paid
38282,SAN038282,DDO0265,498,733000,Subsidies,2023-09-28,2023-10-23,utilized
38283,SAN038283,DDO0265,495,2028000,Equipment,2023-11-21,2023-12-13,utilized
38284,SAN038284,DDO0265,495,1912000,Maintenance,2023-12-02,2023-12-28,utilized
38285,SAN038285,DDO0265,495,2696000,Operations,2023-10-25,,paid
38286,SAN038286,DDO0265,498,1307000,Construction,2023-06-17,,paid
38287,SAN038287,DDO0265,498,244000,Training,2023-12-25,2024-01-01,utilized
38288,SAN038288,DDO0265,498,698000,Welfare,2023-09-15,2023-10-06,utilized
38289,SAN038289,DDO0265,498,595000,Services,2023-12-31,2024-01-15,utilized
38290,SAN038290,DDO0265,498,1282000,Operations,2023-04-20,,paid
38291,SAN038291,DDO0265,491,1440000,Maintenance,2023-11-27,2023-12-08,utilized
38292,SAN038292,DDO0265,495,413000,Infrastructure,2023-12-07,2023-12-18,utilized
38293,SAN038293,DDO0265,491,2302000,Welfare,2023-12-25,2024-01-18,utilized
38294,SAN038294,DDO0265,498,1173000,Infrastructure,2023-11-26,2023-12-14,utilized
38295,SAN038295,DDO0265,498,48000,Maintenance,2023-06-04,2023-06-21,utilized
38296,SAN038296,DDO0265,491,2689000,Procurement,2023-09-05,2023-10-07,utilized
38297,SAN038297,DDO0265,491,2690000,Welfare,2023-12-24,2024-02-01,utilized
38298,SAN038298,DDO0265,498,96000,Operations,2023-06-01,2023-06-21,utilized
38299,SAN038299,DDO0265,491,519000,Welfare,2023-07-16,2023-08-10,utilized
38300,SAN038300,DDO0265,495,3930000,Training,2024-12-09,2024-12-13,utilized
38301,SAN038301,DDO0265,491,1316000,Services,2024-07-27,2024-08-01,utilized
38302,SAN038302,DDO0265,491,516000,Services,2024-12-12,,paid
38303,SAN038303,DDO0265,498,1003000,Infrastructure,2024-09-11,2024-10-19,utilized
38304,SAN038304,DDO0265,498,799000,Operations,2024-12-06,2024-12-20,utilized
38305,SAN038305,DDO0265,498,982000,Maintenance,2024-03-08,2024-04-07,utilized
38306,SAN038306,DDO0265,491,2025000,Operations,2024-03-08,2024-04-08,utilized
38307,SAN038307,DDO0265,491,675000,Maintenance,2024-12-11,2024-12-23,utilized
38308,SAN038308,DDO0265,498,134000,Training,2024-04-02,2024-04-23,utilized
38309,SAN038309,DDO0265,491,1386000,Equipment,2024-09-09,2024-09-25,utilized
38310,SAN038310,DDO0265,495,1257000,Subsidies,2024-12-11,2025-01-04,utilized
38311,SAN038311,DDO0265,491,609000,Maintenance,2024-11-21,2024-12-14,utilized
38312,SAN038312,DDO0265,498,1719000,Subsidies,2024-03-02,2024-03-13,utilized
38313,SAN038313,DDO0265,498,380000,Procurement,2024-04-03,2024-04-25,utilized
38314,SAN038314,DDO0265,491,223000,Procurement,2024-05-21,2024-06-10,utilized
38315,SAN038315,DDO0265,491,2132000,Operations,2024-08-13,2024-08-20,utilized
38316,SAN038316,DDO0265,495,967000,Infrastructure,2024-12-06,2025-01-13,utilized
38317,SAN038317,DDO0265,495,756000,Procurement,2024-05-25,2024-06-27,utilized
38318,SAN038318,DDO0265,498,3334000,Infrastructure,2024-12-11,2024-12-28,utilized
38319,SAN038319,DDO0265,495,1189000,Equipment,2024-12-18,2025-01-25,utilized
38320,SAN038320,DDO0265,495,453000,Services,2024-12-20,2025-01-26,utilized
38321,SAN038321,DDO0265,495,1080000,Procurement,2024-08-18,2024-08-30,utilized
38322,SAN038322,DDO0265,491,1433000,Welfare,2024-11-18,2024-12-14,utilized
38323,SAN038323,DDO0265,491,2296000,Training,2024-11-07,2024-12-04,utilized
38324,SAN038324,DDO0265,495,3754000,Construction,2024-11-04,2024-12-01,utilized
38325,SAN038325,DDO0265,491,1583000,Infrastructure,2024-09-04,2024-10-04,utilized
38326,SAN038326,DDO0265,498,427000,Welfare,2024-12-03,2024-12-16,utilized
38327,SAN038327,DDO0265,495,253000,Infrastructure,2024-05-17,2024-06-12,utilized
38328,SAN038328,DDO0265,491,567000,Construction,2024-04-22,2024-04-29,utilized
38329,SAN038329,DDO0266,117,1445000,Maintenance,2022-12-10,,paid
38330,SAN038330,DDO0266,329,62000,Construction,2022-08-20,,paid
38331,SAN038331,DDO0266,42,1471000,Subsidies,2022-12-05,2022-12-20,utilized
38332,SAN038332,DDO0266,117,922000,Training,2022-06-08,,paid
38333,SAN038333,DDO0266,329,2206000,Welfare,2022-03-15,2022-04-04,utilized
38334,SAN038334,DDO0266,329,2882000,Infrastructure,2022-08-25,2022-09-23,utilized
38335,SAN038335,DDO0266,7,1607000,Operations,2022-12-30,2023-01-09,utilized
38336,SAN038336,DDO0266,329,99000,Welfare,2022-07-28,2022-08-23,utilized
38337,SAN038337,DDO0266,320,2682000,Welfare,2022-07-12,2022-08-03,utilized
38338,SAN038338,DDO0266,320,3305000,Maintenance,2022-06-14,2022-06-30,utilized
38339,SAN038339,DDO0266,42,885000,Training,2022-12-24,2023-01-15,utilized
38340,SAN038340,DDO0266,42,272000,Training,2022-12-21,2023-01-10,utilized
38341,SAN038341,DDO0266,117,1308000,Training,2022-09-27,2022-10-09,utilized
38342,SAN038342,DDO0266,148,584000,Training,2022-12-23,2023-01-08,utilized
38343,SAN038343,DDO0266,7,2146000,Procurement,2022-06-18,2022-07-17,utilized
38344,SAN038344,DDO0266,164,1261000,Operations,2022-06-06,2022-06-11,utilized
38345,SAN038345,DDO0266,42,399000,Equipment,2022-08-22,2022-09-26,utilized
38346,SAN038346,DDO0266,164,1681000,Maintenance,2022-07-21,2022-08-18,utilized
38347,SAN038347,DDO0266,148,1152000,Infrastructure,2022-04-13,2022-04-19,utilized
38348,SAN038348,DDO0266,329,2689000,Infrastructure,2022-12-11,2023-01-07,utilized
38349,SAN038349,DDO0266,260,482000,Operations,2022-12-29,2023-01-23,utilized
38350,SAN038350,DDO0266,320,1603000,Infrastructure,2022-07-29,2022-08-23,utilized
38351,SAN038351,DDO0266,369,2962000,Maintenance,2022-10-13,2022-11-15,utilized
38352,SAN038352,DDO0266,320,3128000,Welfare,2022-08-19,2022-08-26,utilized
38353,SAN038353,DDO0266,164,959000,Training,2022-09-01,2022-10-09,utilized
38354,SAN038354,DDO0266,7,1397000,Services,2022-08-06,2022-09-07,utilized
38355,SAN038355,DDO0266,148,1243000,Infrastructure,2022-08-15,2022-09-24,utilized
38356,SAN038356,DDO0266,164,320000,Infrastructure,2022-09-05,2022-10-05,utilized
38357,SAN038357,DDO0266,320,1017000,Equipment,2022-12-03,2023-01-01,utilized
38358,SAN038358,DDO0266,117,2272000,Training,2022-07-11,2022-07-30,utilized
38359,SAN038359,DDO0266,7,904000,Services,2022-11-16,2022-12-08,utilized
38360,SAN038360,DDO0266,42,1779000,Services,2022-12-20,2022-12-30,utilized
38361,SAN038361,DDO0266,287,778000,Welfare,2022-09-24,2022-11-01,utilized
38362,SAN038362,DDO0266,287,3437000,Construction,2022-12-07,2022-12-12,utilized
38363,SAN038363,DDO0266,42,2236000,Subsidies,2022-10-08,2022-11-14,utilized
38364,SAN038364,DDO0266,148,754000,Welfare,2022-08-07,2022-09-06,utilized
38365,SAN038365,DDO0266,164,2472000,Equipment,2022-02-22,,paid
38366,SAN038366,DDO0266,329,743000,Welfare,2022-03-21,2022-04-16,utilized
38367,SAN038367,DDO0266,260,4280000,Welfare,2022-11-16,2022-12-20,utilized
38368,SAN038368,DDO0266,287,3617000,Training,2022-11-14,2022-12-04,utilized
38369,SAN038369,DDO0266,117,879000,Training,2022-01-03,2022-01-07,utilized
38370,SAN038370,DDO0266,320,2124000,Operations,2022-10-27,2022-10-31,utilized
38371,SAN038371,DDO0266,260,202000,Equipment,2022-07-22,2022-08-09,utilized
38372,SAN038372,DDO0266,260,1696000,Maintenance,2022-11-20,2022-12-27,utilized
38373,SAN038373,DDO0266,287,3363000,Operations,2022-08-06,2022-08-30,utilized
38374,SAN038374,DDO0266,42,2569000,Operations,2022-10-07,2022-10-22,utilized
38375,SAN038375,DDO0266,320,2911000,Operations,2022-08-28,2022-10-02,utilized
38376,SAN038376,DDO0266,320,876000,Construction,2022-12-20,2023-01-10,utilized
38377,SAN038377,DDO0266,329,593000,Construction,2022-06-30,2022-07-14,utilized
38378,SAN038378,DDO0266,287,507000,Construction,2022-10-05,2022-10-29,utilized
38379,SAN038379,DDO0266,287,2520000,Infrastructure,2022-06-19,2022-07-04,utilized
38380,SAN038380,DDO0266,329,2188000,Procurement,2022-06-14,2022-06-26,utilized
38381,SAN038381,DDO0266,287,1230000,Training,2022-06-05,2022-06-24,utilized
38382,SAN038382,DDO0266,287,3382000,Services,2022-12-14,2022-12-19,utilized
38383,SAN038383,DDO0266,42,2035000,Training,2022-07-02,2022-08-06,utilized
38384,SAN038384,DDO0266,287,1582000,Maintenance,2022-07-05,2022-07-20,utilized
38385,SAN038385,DDO0266,42,2961000,Welfare,2022-03-25,,paid
38386,SAN038386,DDO0266,369,117000,Construction,2022-11-09,2022-11-13,utilized
38387,SAN038387,DDO0266,369,1070000,Infrastructure,2022-04-12,2022-04-22,utilized
38388,SAN038388,DDO0266,369,4177000,Subsidies,2022-12-15,2022-12-30,utilized
38389,SAN038389,DDO0266,329,788000,Procurement,2023-09-06,2023-10-01,utilized
38390,SAN038390,DDO0266,117,523000,Operations,2023-07-17,2023-08-10,utilized
38391,SAN038391,DDO0266,329,1327000,Construction,2023-08-31,2023-09-19,utilized
38392,SAN038392,DDO0266,7,337000,Equipment,2023-11-19,2023-12-24,utilized
38393,SAN038393,DDO0266,164,1756000,Subsidies,2023-09-16,,paid
38394,SAN038394,DDO0266,329,932000,Infrastructure,2023-08-09,2023-09-03,utilized
38395,SAN038395,DDO0266,7,1459000,Equipment,2023-10-10,2023-11-15,utilized
38396,SAN038396,DDO0266,148,2259000,Infrastructure,2023-11-16,2023-12-17,utilized
38397,SAN038397,DDO0266,260,232000,Infrastructure,2023-05-26,2023-06-26,utilized
38398,SAN038398,DDO0266,320,299000,Maintenance,2023-07-12,2023-07-17,utilized
38399,SAN038399,DDO0266,260,60000,Maintenance,2023-06-06,2023-07-16,utilized
38400,SAN038400,DDO0266,117,2340000,Maintenance,2023-10-03,2023-10-14,utilized
38401,SAN038401,DDO0266,369,985000,Services,2023-11-26,2023-12-11,utilized
38402,SAN038402,DDO0266,369,724000,Subsidies,2023-06-10,2023-06-23,utilized
38403,SAN038403,DDO0266,164,3291000,Construction,2023-05-06,2023-05-15,utilized
38404,SAN038404,DDO0266,117,1185000,Welfare,2023-06-10,2023-07-01,utilized
38405,SAN038405,DDO0266,320,317000,Operations,2023-09-08,,paid
38406,SAN038406,DDO0266,148,2671000,Equipment,2023-06-21,2023-07-27,utilized
38407,SAN038407,DDO0266,329,2268000,Infrastructure,2023-11-12,2023-12-16,utilized
38408,SAN038408,DDO0266,287,3170000,Training,2023-11-16,2023-12-13,utilized
38409,SAN038409,DDO0266,7,1439000,Construction,2023-08-01,,paid
38410,SAN038410,DDO0266,329,528000,Equipment,2023-06-10,2023-07-05,utilized
38411,SAN038411,DDO0266,7,1235000,Infrastructure,2023-02-26,2023-03-10,utilized
38412,SAN038412,DDO0266,164,1187000,Infrastructure,2023-06-16,2023-06-24,utilized
38413,SAN038413,DDO0266,7,361000,Construction,2023-10-31,2023-11-06,utilized
38414,SAN038414,DDO0266,148,1076000,Subsidies,2023-02-04,2023-02-10,utilized
38415,SAN038415,DDO0266,164,1485000,Welfare,2023-04-09,,paid
38416,SAN038416,DDO0266,287,1026000,Procurement,2023-05-20,,paid
38417,SAN038417,DDO0266,164,1823000,Equipment,2023-10-27,,paid
38418,SAN038418,DDO0266,148,1216000,Procurement,2023-09-01,2023-10-10,utilized
38419,SAN038419,DDO0266,320,3539000,Subsidies,2023-07-04,2023-07-21,utilized
38420,SAN038420,DDO0266,117,145000,Services,2023-12-04,2023-12-14,utilized
38421,SAN038421,DDO0266,164,1588000,Welfare,2023-07-18,2023-08-25,utilized
38422,SAN038422,DDO0266,117,1640000,Equipment,2023-12-10,2024-01-09,utilized
38423,SAN038423,DDO0266,164,1561000,Welfare,2023-08-26,2023-09-17,utilized
38424,SAN038424,DDO0266,42,1827000,Maintenance,2023-08-08,2023-09-08,utilized
38425,SAN038425,DDO0266,320,2661000,Procurement,2023-08-17,2023-09-10,utilized
38426,SAN038426,DDO0266,369,1726000,Services,2023-09-13,2023-10-03,utilized
38427,SAN038427,DDO0266,164,1395000,Infrastructure,2023-12-14,2023-12-21,utilized
38428,SAN038428,DDO0266,287,384000,Training,2023-06-19,2023-07-29,utilized
38429,SAN038429,DDO0266,287,2339000,Training,2023-04-16,2023-05-21,utilized
38430,SAN038430,DDO0266,329,2189000,Infrastructure,2023-12-08,2024-01-15,utilized
38431,SAN038431,DDO0266,260,128000,Construction,2023-05-13,2023-05-31,utilized
38432,SAN038432,DDO0266,287,672000,Construction,2023-11-17,2023-11-23,utilized
38433,SAN038433,DDO0266,7,407000,Procurement,2023-12-02,2023-12-12,utilized
38434,SAN038434,DDO0266,42,1762000,Procurement,2023-12-25,2024-01-20,utilized
38435,SAN038435,DDO0266,369,2901000,Welfare,2023-11-05,2023-12-12,utilized
38436,SAN038436,DDO0266,42,225000,Training,2023-11-13,2023-11-26,utilized
38437,SAN038437,DDO0266,117,1476000,Welfare,2023-08-11,2023-09-01,utilized
38438,SAN038438,DDO0266,260,1279000,Construction,2024-09-03,2024-09-21,utilized
38439,SAN038439,DDO0266,164,3691000,Infrastructure,2024-09-30,2024-11-07,utilized
38440,SAN038440,DDO0266,7,1054000,Infrastructure,2024-09-21,2024-09-27,utilized
38441,SAN038441,DDO0266,369,849000,Construction,2024-11-14,2024-12-07,utilized
38442,SAN038442,DDO0266,260,1338000,Equipment,2024-12-13,2024-12-20,utilized
38443,SAN038443,DDO0266,164,544000,Infrastructure,2024-12-21,,paid
38444,SAN038444,DDO0266,287,2024000,Welfare,2024-09-01,2024-10-03,utilized
38445,SAN038445,DDO0266,164,322000,Training,2024-11-21,2024-11-28,utilized
38446,SAN038446,DDO0266,7,482000,Welfare,2024-07-15,2024-08-07,utilized
38447,SAN038447,DDO0266,7,1318000,Equipment,2024-08-02,2024-09-11,utilized
38448,SAN038448,DDO0266,329,187000,Equipment,2024-06-29,2024-07-04,utilized
38449,SAN038449,DDO0266,42,4141000,Maintenance,2024-10-29,2024-11-10,utilized
38450,SAN038450,DDO0266,42,359000,Operations,2024-12-24,2025-02-01,utilized
38451,SAN038451,DDO0266,7,1091000,Training,2024-08-31,2024-09-09,utilized
38452,SAN038452,DDO0266,260,2840000,Services,2024-03-24,2024-04-01,utilized
38453,SAN038453,DDO0266,117,236000,Services,2024-10-10,2024-11-03,utilized
38454,SAN038454,DDO0266,369,1220000,Maintenance,2024-12-27,2025-01-07,utilized
38455,SAN038455,DDO0266,320,468000,Construction,2024-06-09,2024-07-14,utilized
38456,SAN038456,DDO0266,287,1007000,Welfare,2024-12-18,2025-01-11,utilized
38457,SAN038457,DDO0266,320,1607000,Subsidies,2024-12-11,2024-12-21,utilized
38458,SAN038458,DDO0266,7,2928000,Equipment,2024-11-22,2024-12-25,utilized
38459,SAN038459,DDO0266,287,3862000,Welfare,2024-12-09,2024-12-20,utilized
38460,SAN038460,DDO0266,287,2021000,Construction,2024-12-21,2025-01-06,utilized
38461,SAN038461,DDO0266,329,1307000,Maintenance,2024-04-18,2024-05-16,utilized
38462,SAN038462,DDO0266,329,1569000,Subsidies,2024-12-27,2025-01-16,utilized
