alert_id,tx_id,dept_id,alert_type,confidence_score,description,timestamp
2702,33643,41,Phantom Utilization,0.88,Transaction SAN033643 marked paid but no utilization recorded within 30 days.,2022-09-18 00:00:00
2703,33663,41,Phantom Utilization,0.9,Transaction SAN033663 marked paid but no utilization recorded within 30 days.,2022-10-23 00:00:00
2704,33689,41,Phantom Utilization,0.87,Transaction SAN033689 marked paid but no utilization recorded within 30 days.,2023-09-24 00:00:00
2705,33696,41,Phantom Utilization,0.96,Transaction SAN033696 marked paid but no utilization recorded within 30 days.,2023-05-07 00:00:00
2706,33726,41,Phantom Utilization,0.91,Transaction SAN033726 marked paid but no utilization recorded within 30 days.,2023-09-19 00:00:00
2707,33734,41,Phantom Utilization,0.95,Transaction SAN033734 marked paid but no utilization recorded within 30 days.,2023-10-16 00:00:00
2708,33743,41,Phantom Utilization,0.85,Transaction SAN033743 marked paid but no utilization recorded within 30 days.,2024-07-02 00:00:00
2709,33744,41,Phantom Utilization,0.92,Transaction SAN033744 marked paid but no utilization recorded within 30 days.,2024-08-04 00:00:00
2710,33751,41,Phantom Utilization,0.89,Transaction SAN033751 marked paid but no utilization recorded within 30 days.,2025-01-21 00:00:00
2711,33764,41,Phantom Utilization,0.84,Transaction SAN033764 marked paid but no utilization recorded within 30 days.,2025-02-02 00:00:00
2712,33777,41,Phantom Utilization,0.87,Transaction SAN033777 marked paid but no utilization recorded within 30 days.,2024-04-22 00:00:00
2713,33781,41,Phantom Utilization,0.85,Transaction SAN033781 marked paid but no utilization recorded within 30 days.,2024-10-27 00:00:00
2714,33796,42,Phantom Utilization,0.95,Transaction SAN033796 marked paid but no utilization recorded within 30 days.,2023-01-31 00:00:00
2715,33804,42,Phantom Utilization,0.89,Transaction SAN033804 marked paid but no utilization recorded within 30 days.,2022-12-10 00:00:00
2716,33807,42,Phantom Utilization,0.89,Transaction SAN033807 marked paid but no utilization recorded within 30 days.,2023-12-22 00:00:00
2717,33816,42,Phantom Utilization,0.93,Transaction SAN033816 marked paid but no utilization recorded within 30 days.,2023-07-25 00:00:00
2718,33820,42,Phantom Utilization,0.84,Transaction SAN033820 marked paid but no utilization recorded within 30 days.,2023-03-12 00:00:00
2719,33847,42,Phantom Utilization,0.95,Transaction SAN033847 marked paid but no utilization recorded within 30 days.,2023-12-01 00:00:00
2720,33865,42,Phantom Utilization,0.93,Transaction SAN033865 marked paid but no utilization recorded within 30 days.,2023-02-20 00:00:00
2721,33890,42,Phantom Utilization,0.94,Transaction SAN033890 marked paid but no utilization recorded within 30 days.,2025-01-04 00:00:00
2722,33905,42,Phantom Utilization,0.87,Transaction SAN033905 marked paid but no utilization recorded within 30 days.,2022-03-03 00:00:00
2723,33927,42,Phantom Utilization,0.87,Transaction SAN033927 marked paid but no utilization recorded within 30 days.,2022-12-18 00:00:00
2724,33928,42,Phantom Utilization,0.88,Transaction SAN033928 marked paid but no utilization recorded within 30 days.,2022-12-15 00:00:00
2725,33963,42,Phantom Utilization,0.9,Transaction SAN033963 marked paid but no utilization recorded within 30 days.,2023-09-21 00:00:00
2726,33966,42,Phantom Utilization,0.92,Transaction SAN033966 marked paid but no utilization recorded within 30 days.,2023-12-11 00:00:00
2727,33969,42,Phantom Utilization,0.88,Transaction SAN033969 marked paid but no utilization recorded within 30 days.,2023-07-02 00:00:00
2728,33971,42,Phantom Utilization,0.92,Transaction SAN033971 marked paid but no utilization recorded within 30 days.,2023-07-16 00:00:00
2729,33977,42,Phantom Utilization,0.89,Transaction SAN033977 marked paid but no utilization recorded within 30 days.,2023-12-10 00:00:00
2730,34026,42,Phantom Utilization,0.87,Transaction SAN034026 marked paid but no utilization recorded within 30 days.,2024-09-09 00:00:00
2731,34028,42,Phantom Utilization,0.91,Transaction SAN034028 marked paid but no utilization recorded within 30 days.,2024-09-26 00:00:00
2732,34037,42,Phantom Utilization,0.86,Transaction SAN034037 marked paid but no utilization recorded within 30 days.,2025-01-25 00:00:00
2733,34043,42,Phantom Utilization,0.85,Transaction SAN034043 marked paid but no utilization recorded within 30 days.,2024-04-08 00:00:00
2734,34065,42,Phantom Utilization,0.92,Transaction SAN034065 marked paid but no utilization recorded within 30 days.,2022-08-24 00:00:00
2735,34069,42,Phantom Utilization,0.89,Transaction SAN034069 marked paid but no utilization recorded within 30 days.,2022-11-21 00:00:00
2736,34075,42,Phantom Utilization,0.96,Transaction SAN034075 marked paid but no utilization recorded within 30 days.,2022-10-28 00:00:00
2737,34126,42,Phantom Utilization,0.89,Transaction SAN034126 marked paid but no utilization recorded within 30 days.,2023-04-07 00:00:00
2738,34187,42,Phantom Utilization,0.92,Transaction SAN034187 marked paid but no utilization recorded within 30 days.,2022-05-25 00:00:00
2739,34200,42,Phantom Utilization,0.85,Transaction SAN034200 marked paid but no utilization recorded within 30 days.,2022-03-24 00:00:00
2740,34209,42,Phantom Utilization,0.94,Transaction SAN034209 marked paid but no utilization recorded within 30 days.,2022-10-09 00:00:00
2741,34212,42,Phantom Utilization,0.87,Transaction SAN034212 marked paid but no utilization recorded within 30 days.,2022-05-06 00:00:00
2742,34218,42,Phantom Utilization,0.94,Transaction SAN034218 marked paid but no utilization recorded within 30 days.,2022-10-26 00:00:00
2743,34270,42,Phantom Utilization,0.9,Transaction SAN034270 marked paid but no utilization recorded within 30 days.,2024-02-03 00:00:00
2744,34273,42,Phantom Utilization,0.86,Transaction SAN034273 marked paid but no utilization recorded within 30 days.,2024-02-04 00:00:00
2745,34304,42,Phantom Utilization,0.96,Transaction SAN034304 marked paid but no utilization recorded within 30 days.,2024-12-06 00:00:00
2746,34325,42,Phantom Utilization,0.9,Transaction SAN034325 marked paid but no utilization recorded within 30 days.,2025-01-27 00:00:00
2747,34340,42,Phantom Utilization,0.96,Transaction SAN034340 marked paid but no utilization recorded within 30 days.,2022-11-17 00:00:00
2748,34348,42,Phantom Utilization,0.88,Transaction SAN034348 marked paid but no utilization recorded within 30 days.,2022-03-26 00:00:00
2749,34356,42,Phantom Utilization,0.92,Transaction SAN034356 marked paid but no utilization recorded within 30 days.,2022-11-04 00:00:00
2750,34373,42,Phantom Utilization,0.92,Transaction SAN034373 marked paid but no utilization recorded within 30 days.,2022-07-07 00:00:00
2751,34393,42,Phantom Utilization,0.91,Transaction SAN034393 marked paid but no utilization recorded within 30 days.,2023-10-14 00:00:00
2752,34396,42,Phantom Utilization,0.94,Transaction SAN034396 marked paid but no utilization recorded within 30 days.,2023-09-16 00:00:00
2753,34421,42,Phantom Utilization,0.84,Transaction SAN034421 marked paid but no utilization recorded within 30 days.,2023-07-04 00:00:00
2754,34423,42,Phantom Utilization,0.84,Transaction SAN034423 marked paid but no utilization recorded within 30 days.,2023-09-19 00:00:00
2755,34431,42,Phantom Utilization,0.93,Transaction SAN034431 marked paid but no utilization recorded within 30 days.,2025-01-28 00:00:00
2756,34442,42,Phantom Utilization,0.95,Transaction SAN034442 marked paid but no utilization recorded within 30 days.,2024-08-25 00:00:00
2757,34453,42,Phantom Utilization,0.86,Transaction SAN034453 marked paid but no utilization recorded within 30 days.,2024-09-15 00:00:00
2758,34470,42,Phantom Utilization,0.87,Transaction SAN034470 marked paid but no utilization recorded within 30 days.,2024-07-17 00:00:00
2759,34472,42,Phantom Utilization,0.86,Transaction SAN034472 marked paid but no utilization recorded within 30 days.,2024-06-12 00:00:00
2760,34487,42,Phantom Utilization,0.87,Transaction SAN034487 marked paid but no utilization recorded within 30 days.,2024-09-30 00:00:00
2761,34490,42,Phantom Utilization,0.92,Transaction SAN034490 marked paid but no utilization recorded within 30 days.,2022-12-06 00:00:00
2762,34495,42,Phantom Utilization,0.94,Transaction SAN034495 marked paid but no utilization recorded within 30 days.,2022-09-25 00:00:00
2763,34500,42,Phantom Utilization,0.96,Transaction SAN034500 marked paid but no utilization recorded within 30 days.,2022-09-12 00:00:00
2764,34504,42,Phantom Utilization,0.86,Transaction SAN034504 marked paid but no utilization recorded within 30 days.,2023-01-16 00:00:00
2765,34533,42,Phantom Utilization,0.89,Transaction SAN034533 marked paid but no utilization recorded within 30 days.,2024-01-17 00:00:00
2766,34534,42,Phantom Utilization,0.84,Transaction SAN034534 marked paid but no utilization recorded within 30 days.,2024-02-02 00:00:00
2767,34544,42,Phantom Utilization,0.93,Transaction SAN034544 marked paid but no utilization recorded within 30 days.,2023-10-02 00:00:00
2768,34552,42,Phantom Utilization,0.86,Transaction SAN034552 marked paid but no utilization recorded within 30 days.,2023-09-03 00:00:00
2769,34558,42,Phantom Utilization,0.88,Transaction SAN034558 marked paid but no utilization recorded within 30 days.,2024-11-24 00:00:00
2770,34583,42,Phantom Utilization,0.87,Transaction SAN034583 marked paid but no utilization recorded within 30 days.,2024-05-06 00:00:00
2771,34590,42,Phantom Utilization,0.85,Transaction SAN034590 marked paid but no utilization recorded within 30 days.,2025-01-18 00:00:00
2772,34595,42,Phantom Utilization,0.88,Transaction SAN034595 marked paid but no utilization recorded within 30 days.,2023-01-06 00:00:00
2773,34643,42,Phantom Utilization,0.93,Transaction SAN034643 marked paid but no utilization recorded within 30 days.,2022-10-27 00:00:00
2774,34666,42,Phantom Utilization,0.9,Transaction SAN034666 marked paid but no utilization recorded within 30 days.,2023-12-26 00:00:00
2775,34681,42,Phantom Utilization,0.9,Transaction SAN034681 marked paid but no utilization recorded within 30 days.,2023-03-09 00:00:00
2776,34687,42,Phantom Utilization,0.85,Transaction SAN034687 marked paid but no utilization recorded within 30 days.,2024-01-05 00:00:00
2777,34697,42,Phantom Utilization,0.91,Transaction SAN034697 marked paid but no utilization recorded within 30 days.,2024-01-17 00:00:00
2778,34701,42,Phantom Utilization,0.87,Transaction SAN034701 marked paid but no utilization recorded within 30 days.,2023-09-11 00:00:00
2779,34714,42,Phantom Utilization,0.92,Transaction SAN034714 marked paid but no utilization recorded within 30 days.,2023-11-23 00:00:00
2780,34751,42,Phantom Utilization,0.94,Transaction SAN034751 marked paid but no utilization recorded within 30 days.,2024-09-20 00:00:00
2781,34762,42,Phantom Utilization,0.89,Transaction SAN034762 marked paid but no utilization recorded within 30 days.,2024-05-12 00:00:00
2782,34777,42,Phantom Utilization,0.91,Transaction SAN034777 marked paid but no utilization recorded within 30 days.,2024-11-13 00:00:00
2783,34798,43,Phantom Utilization,0.86,Transaction SAN034798 marked paid but no utilization recorded within 30 days.,2022-03-02 00:00:00
2784,34806,43,Phantom Utilization,0.87,Transaction SAN034806 marked paid but no utilization recorded within 30 days.,2022-09-19 00:00:00
2785,34837,43,Phantom Utilization,0.95,Transaction SAN034837 marked paid but no utilization recorded within 30 days.,2023-12-30 00:00:00
2786,34847,43,Phantom Utilization,0.96,Transaction SAN034847 marked paid but no utilization recorded within 30 days.,2024-02-02 00:00:00
2787,34852,43,Phantom Utilization,0.94,Transaction SAN034852 marked paid but no utilization recorded within 30 days.,2023-09-12 00:00:00
2788,34886,43,Phantom Utilization,0.95,Transaction SAN034886 marked paid but no utilization recorded within 30 days.,2024-12-12 00:00:00
2789,34892,43,Phantom Utilization,0.95,Transaction SAN034892 marked paid but no utilization recorded within 30 days.,2024-04-30 00:00:00
2790,34908,43,Phantom Utilization,0.89,Transaction SAN034908 marked paid but no utilization recorded within 30 days.,2024-06-04 00:00:00
2791,34916,43,Phantom Utilization,0.95,Transaction SAN034916 marked paid but no utilization recorded within 30 days.,2022-04-06 00:00:00
2792,34919,43,Phantom Utilization,0.86,Transaction SAN034919 marked paid but no utilization recorded within 30 days.,2022-07-17 00:00:00
2793,34956,43,Phantom Utilization,0.95,Transaction SAN034956 marked paid but no utilization recorded within 30 days.,2022-04-05 00:00:00
2794,34963,43,Phantom Utilization,0.9,Transaction SAN034963 marked paid but no utilization recorded within 30 days.,2023-05-17 00:00:00
2795,34971,43,Phantom Utilization,0.91,Transaction SAN034971 marked paid but no utilization recorded within 30 days.,2024-01-18 00:00:00
2796,34976,43,Phantom Utilization,0.91,Transaction SAN034976 marked paid but no utilization recorded within 30 days.,2023-08-22 00:00:00
2797,34981,43,Phantom Utilization,0.87,Transaction SAN034981 marked paid but no utilization recorded within 30 days.,2023-08-10 00:00:00
2798,34999,43,Phantom Utilization,0.9,Transaction SAN034999 marked paid but no utilization recorded within 30 days.,2024-06-19 00:00:00
2799,35005,43,Phantom Utilization,0.92,Transaction SAN035005 marked paid but no utilization recorded within 30 days.,2025-01-09 00:00:00
2800,35025,43,Phantom Utilization,0.91,Transaction SAN035025 marked paid but no utilization recorded within 30 days.,2024-09-05 00:00:00
2801,35028,43,Phantom Utilization,0.9,Transaction SAN035028 marked paid but no utilization recorded within 30 days.,2024-09-26 00:00:00
2802,35035,43,Phantom Utilization,0.94,Transaction SAN035035 marked paid but no utilization recorded within 30 days.,2024-07-31 00:00:00
2803,35043,43,Phantom Utilization,0.94,Transaction SAN035043 marked paid but no utilization recorded within 30 days.,2024-12-30 00:00:00
2804,35050,43,Phantom Utilization,0.95,Transaction SAN035050 marked paid but no utilization recorded within 30 days.,2023-01-31 00:00:00
2805,35068,43,Phantom Utilization,0.89,Transaction SAN035068 marked paid but no utilization recorded within 30 days.,2022-08-01 00:00:00
2806,35072,43,Phantom Utilization,0.93,Transaction SAN035072 marked paid but no utilization recorded within 30 days.,2022-06-12 00:00:00
2807,35094,43,Phantom Utilization,0.91,Transaction SAN035094 marked paid but no utilization recorded within 30 days.,2022-05-08 00:00:00
2808,35128,43,Phantom Utilization,0.93,Transaction SAN035128 marked paid but no utilization recorded within 30 days.,2024-01-08 00:00:00
2809,35137,43,Phantom Utilization,0.86,Transaction SAN035137 marked paid but no utilization recorded within 30 days.,2023-06-03 00:00:00
